"id","dungeon_id","probability","exp","door_x","player_x","player_y","boss_map","boss","boss_piece_drop_rate","boss_coin_drop_rate","boss_material_drop_rate","enemy_1","piece_drop_rate_1","coin_drop_rate_1","material_drop_rate_1","enemy_2","piece_drop_rate_2","coin_drop_rate_2","material_drop_rate_2","enemy_3","piece_drop_rate_3","coin_drop_rate_3","material_drop_rate_3","enemy_4","piece_drop_rate_4","coin_drop_rate_4","material_drop_rate_4","enemy_5","piece_drop_rate_5","coin_drop_rate_5","material_drop_rate_5","enemy_6","piece_drop_rate_6","coin_drop_rate_6","material_drop_rate_6","gimmick_id1","gimmick_id2","gimmick_id3","gimmick_id4","gimmick_id5","item_id1","item_id2","item_id3","item_id4","item_id5"
"NMM0199","NMD00041","1","6","3","3","1","1","NEN09128","0","50000","50000","NEN09071","0","40000","60000","NEN09072","0","100000","0","NEN09073","0","100000","0","NEN09074","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0200","NMD00042","50000","1","3","3","1","0","","","","","NEN09076","0","40000","60000","NEN09077","0","100000","0","NEN09078","0","100000","0","NEN09079","0","100000","0","","","","","","","","","NGM00016","NGM00074","NGM00025","","","ITM00001","","","",""
"NMM0202","NMD00042","50000","2","3","3","1","0","","","","","NEN09086","0","40000","60000","NEN09087","0","100000","0","NEN09088","0","100000","0","NEN09089","0","100000","0","","","","","","","","","NGM00014","NGM00026","NGM00074","","","","","","",""
"NMM0204","NMD00042","1","6","3","3","1","1","NEN09129","0","50000","50000","NEN09096","0","40000","60000","NEN09097","0","100000","0","NEN09098","0","100000","0","NEN09099","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0205","NMD00043","50000","1","3","3","1","0","","","","","NEN09101","0","40000","60000","NEN09102","0","100000","0","NEN09103","0","100000","0","NEN09104","0","100000","0","","","","","","","","","NGM00007","NGM00074","NGM00025","","","","","","",""
"NMM0207","NMD00043","50000","2","3","3","1","0","","","","","NEN09111","0","40000","60000","NEN09112","0","100000","0","NEN09113","0","100000","0","NEN09114","0","100000","0","","","","","","","","","NGM00017","NGM00026","NGM00025","","","","","","",""
"NMM0209","NMD00043","1","6","3","3","1","1","NEN09130","0","50000","50000","NEN09121","0","40000","60000","NEN09122","0","100000","0","NEN09123","0","100000","0","NEN09124","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0210","NMD00044","50000","1","3","3","1","0","","","","","NEN10001","0","30000","70000","NEN10002","0","100000","0","NEN10003","0","100000","0","NEN10004","0","100000","0","","","","","","","","","NGM00014","NGM00030","NGM00030","","","","","","",""
"NMM0212","NMD00044","50000","2","3","3","1","0","","","","","NEN10011","0","40000","60000","NEN10012","0","100000","0","NEN10013","0","100000","0","","0","100000","0","","","","","","","","","NGM00014","NGM00014","NGM00021","","","","","","",""
"NMM0214","NMD00044","1","6","3","3","1","1","NEN10126","0","50000","50000","NEN10021","0","30000","70000","NEN10022","0","100000","0","NEN10023","0","100000","0","NEN10024","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0215","NMD00045","50000","1","3","3","1","0","","","","","NEN10026","0","40000","60000","NEN10027","0","100000","0","NEN10028","0","100000","0","","0","100000","0","","","","","","","","","NGM00015","NGM00006","NGM00021","","","ITM00001","","","",""
"NMM0217","NMD00045","50000","2","3","3","1","0","","","","","NEN10036","0","40000","60000","NEN10037","0","100000","0","NEN10038","0","100000","0","NEN10039","0","100000","0","","","","","","","","","NGM00012","NGM00006","NGM00030","","","","","","",""
"NMM0219","NMD00045","1","6","3","3","1","1","NEN10127","0","50000","50000","NEN10046","0","40000","60000","NEN10047","0","100000","0","NEN10048","0","100000","0","NEN10049","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0220","NMD00046","50000","1","3","3","1","0","","","","","NEN10051","0","40000","60000","NEN10052","0","100000","0","NEN10053","0","20000","80000","NEN10054","0","100000","0","","","","","","","","","NGM00011","NGM00017","NGM00021","","","ITM00001","","","",""
"NMM0222","NMD00046","50000","2","3","3","1","0","","","","","NEN10061","0","40000","60000","NEN10062","0","100000","0","NEN10063","0","100000","0","","0","100000","0","","","","","","","","","NGM00013","NGM00001","NGM00021","","","","","","",""
"NMM0224","NMD00046","1","6","3","3","1","1","NEN10128","0","50000","50000","NEN10071","0","40000","60000","NEN10072","0","100000","0","NEN10073","0","100000","0","NEN10074","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0225","NMD00047","50000","1","3","3","1","0","","","","","NEN10076","0","40000","60000","NEN10077","0","100000","0","NEN10078","0","100000","0","NEN10079","0","100000","0","","","","","","","","","NGM00011","NGM00030","NGM00030","","","","","","",""
"NMM0227","NMD00047","50000","2","3","3","1","0","","","","","NEN10086","0","40000","60000","NEN10087","0","100000","0","NEN10088","0","100000","0","NEN10089","0","100000","0","","","","","","","","","NGM00014","NGM00021","NGM00021","","","","","","",""
"NMM0229","NMD00047","1","6","3","3","1","1","NEN10129","0","50000","50000","NEN10096","0","30000","70000","NEN10097","0","100000","0","NEN10098","0","100000","0","","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0230","NMD00048","50000","1","3","3","1","0","","","","","NEN10101","0","40000","60000","NEN10102","0","100000","0","NEN10103","0","100000","0","NEN10104","0","100000","0","","","","","","","","","NGM00013","NGM00030","NGM00021","","","ITM00001","","","",""
"NMM0232","NMD00048","50000","2","3","3","1","0","","","","","NEN10111","0","40000","60000","NEN10112","0","100000","0","NEN10113","0","100000","0","NEN10114","0","100000","0","","","","","","","","","NGM00018","NGM00080","NGM00021","","","","","","",""
"NMM0234","NMD00048","1","6","3","3","1","1","NEN10130","0","50000","50000","NEN10121","0","40000","60000","NEN10122","0","100000","0","NEN10123","0","100000","0","NEN10124","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0235","NMD00049","50000","1","3","3","1","0","","","","","NEN11001","0","50000","50000","NEN11002","0","100000","0","NEN11003","0","100000","0","NEN11004","0","100000","0","","","","","","","","","NGM00003","NGM00003","NGM00003","NGM00003","NGM00001","","","","",""
"NMM0237","NMD00049","50000","2","3","3","1","0","","","","","NEN11011","0","40000","60000","NEN11012","0","100000","0","NEN11013","0","100000","0","NEN11014","0","100000","0","","","","","","","","","NGM00003","NGM00003","NGM00001","","","","","","",""
"NMM0239","NMD00049","1","6","3","3","1","1","NEN11126","0","50000","50000","NEN11021","0","50000","50000","NEN11022","0","100000","0","NEN11023","0","100000","0","NEN11024","0","100000","0","","","","","","","","","","","","","","","","","",""
"NMM0240","NMD00050","50000","1","3","3","1","0","","","","","NEN11026","0","40000","60000","NEN11027","0","100000","0","NEN11028","0","100000","0","NEN11029","0","100000","0","","","","","","","","","NGM00004","NGM00004","NGM00001","NGM00001","","ITM00001","","","",""
"NMM0242","NMD00050","50000","2","3","3","1","0","","","","","NEN11036","0","50000","50000","NEN11037","0","100000","0","NEN11038","0","100000","0","NEN11039","0","100000","0","","","","","","","","","NGM00004","NGM00004","NGM00031","NGM00025","","","","","",""
"NMM0244","NMD00050","1","6","3","3","1","1","NEN11127","0","50000","50000","NEN11046","0","50000","50000","NEN11047","0","100000","0","NEN11048","0","100000","0","NEN11049","0","100000","0","","","","","","","","","","","","","","","","","",""
"NMM0245","NMD00051","50000","1","3","3","1","0","","","","","NEN11051","0","40000","60000","NEN11052","0","100000","0","NEN11053","0","100000","0","NEN11054","0","100000","0","","","","","","","","","NGM00002","NGM00004","NGM00025","","","ITM00001","","","",""
"NMM0247","NMD00051","50000","2","3","3","1","0","","","","","NEN11061","0","40000","60000","NEN11062","0","100000","0","NEN11063","0","100000","0","NEN11064","0","100000","0","","","","","","","","","NGM00002","NGM00003","NGM00003","","","","","","",""
"NMM0249","NMD00051","1","6","3","3","1","1","NEN11128","0","50000","50000","NEN11071","0","40000","60000","NEN11072","0","100000","0","NEN11073","0","100000","0","NEN11074","0","100000","0","","","","","","","","","","","","","","","","","",""
"NMM0250","NMD00052","50000","1","3","3","1","0","","","","","NEN11076","0","50000","50000","NEN11077","0","100000","0","NEN11078","0","100000","0","NEN11079","0","100000","0","","","","","","","","","NGM00003","NGM00003","NGM00021","NGM00017","","","","","",""
"NMM0252","NMD00052","50000","2","3","3","1","0","","","","","NEN11086","0","50000","50000","NEN11087","0","100000","0","NEN11088","0","100000","0","NEN11089","0","100000","0","","","","","","","","","NGM00003","NGM00004","NGM00021","NGM00017","","","","","",""
"NMM0254","NMD00052","1","6","3","3","1","1","NEN11129","0","50000","50000","NEN11096","0","50000","50000","NEN11097","0","100000","0","NEN11098","0","100000","0","NEN11099","0","100000","0","","","","","","","","","","","","","","","","","",""
"NMM0255","NMD00053","50000","1","3","3","1","0","","","","","NEN11101","0","50000","50000","NEN11102","0","100000","0","NEN11103","0","100000","0","NEN11104","0","100000","0","","","","","","","","","NGM00002","NGM00003","NGM00003","NGM00003","NGM00003","","","","",""
"NMM0257","NMD00053","50000","2","3","3","1","0","","","","","NEN11111","0","40000","60000","NEN11112","0","100000","0","NEN11113","0","100000","0","NEN11114","0","100000","0","","","","","","","","","NGM00002","NGM00003","NGM00003","NGM00003","NGM00003","","","","",""
"NMM0259","NMD00053","1","6","3","3","1","1","NEN11130","0","50000","50000","NEN11121","0","50000","50000","NEN11122","0","100000","0","NEN11123","0","100000","0","NEN11124","0","100000","0","","","","","","","","","","","","","","","","","",""
"NMM0260","NMD00054","50000","1","3","3","1","0","","","","","NEN12001","0","60000","40000","NEN12002","0","100000","0","NEN12003","0","100000","0","NEN12004","0","100000","0","NEN12005","0","20000","80000","","","","","NGM00002","NGM00023","NGM00023","NGM00023","","ITM00001","","","",""
"NMM0262","NMD00054","50000","2","3","3","1","0","","","","","NEN12011","0","50000","50000","NEN12012","0","100000","0","NEN12013","0","100000","0","NEN12014","0","100000","0","NEN12015","0","100000","0","","","","","NGM00002","NGM00005","NGM00009","","","","","","",""
"NMM0264","NMD00054","1","6","3","3","1","1","NEN12126","0","50000","50000","NEN12021","0","50000","50000","NEN12022","0","100000","0","NEN12023","0","100000","0","NEN12024","0","100000","0","NEN12025","0","20000","80000","","","","","","","","","","ITM00001","","","",""
"NMM0265","NMD00055","50000","1","3","3","1","0","","","","","NEN12026","0","50000","50000","NEN12027","0","100000","0","NEN12028","0","100000","0","NEN12029","0","100000","0","","","","","","","","","NGM00004","NGM00004","NGM00031","NGM00031","NGM00031","ITM00001","","","",""
"NMM0267","NMD00055","50000","2","3","3","1","0","","","","","NEN12036","0","60000","40000","NEN12037","0","100000","0","NEN12038","0","100000","0","NEN12039","0","100000","0","NEN12040","0","100000","0","","","","","NGM00004","NGM00004","NGM00023","","","","","","",""
"NMM0269","NMD00055","1","6","3","3","1","1","NEN12127","0","50000","50000","NEN12046","0","50000","50000","NEN12047","0","100000","0","NEN12048","0","100000","0","NEN12049","0","100000","0","NEN12050","0","20000","80000","","","","","","","","","","ITM00001","","","",""
"NMM0270","NMD00056","50000","1","3","3","1","0","","","","","NEN12051","0","50000","50000","NEN12052","0","100000","0","NEN12053","0","100000","0","NEN12054","0","100000","0","","","","","","","","","NGM00004","NGM00004","NGM00022","NGM00022","","ITM00001","","","",""
"NMM0272","NMD00056","50000","2","3","3","1","0","","","","","NEN12061","0","50000","50000","NEN12062","0","100000","0","NEN12063","0","100000","0","NEN12064","0","100000","0","","","","","","","","","NGM00004","NGM00004","NGM00031","NGM00022","","","","","",""
"NMM0274","NMD00056","1","6","3","3","1","1","NEN12128","0","50000","50000","NEN12071","0","50000","50000","NEN12072","0","100000","0","NEN12073","0","100000","0","NEN12074","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0275","NMD00057","50000","1","3","3","1","0","","","","","NEN12076","0","60000","40000","NEN12077","0","100000","0","NEN12078","0","100000","0","NEN12079","0","100000","0","","","","","","","","","NGM00002","NGM00031","NGM00031","NGM00031","","ITM00001","","","",""
"NMM0277","NMD00057","50000","2","3","3","1","0","","","","","NEN12086","0","50000","50000","NEN12087","0","100000","0","NEN12088","0","100000","0","NEN12089","0","100000","0","","","","","","","","","NGM00002","NGM00015","NGM00022","","","ITM00001","","","",""
"NMM0279","NMD00057","1","6","3","3","1","1","NEN12129","0","50000","50000","NEN12096","0","60000","40000","NEN12097","0","100000","0","NEN12098","0","100000","0","NEN12099","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0280","NMD00058","50000","1","3","3","1","0","","","","","NEN12101","0","50000","50000","NEN12102","0","100000","0","NEN12103","0","100000","0","NEN12104","0","100000","0","NEN12105","0","100000","0","","","","","NGM00002","NGM00015","NGM00018","NGM00022","","ITM00001","","","",""
"NMM0282","NMD00058","50000","2","3","3","1","0","","","","","NEN12111","0","50000","50000","NEN12112","0","100000","0","NEN12113","0","100000","0","NEN12114","0","100000","0","","","","","","","","","NGM00003","NGM00003","NGM00031","NGM00031","NGM00022","","","","",""
"NMM0284","NMD00058","1","6","3","3","1","1","NEN12130","0","50000","50000","NEN12121","0","60000","40000","NEN12122","0","100000","0","NEN12123","0","100000","0","NEN12124","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0285","NMD00059","50000","1","3","3","1","0","","","","","NEN13001","0","50000","50000","NEN13002","0","100000","0","NEN13003","0","100000","0","NEN13004","0","100000","0","NEN13005","0","20000","80000","","","","","NGM00003","NGM00003","NGM00011","NGM00005","","ITM00001","","","",""
"NMM0287","NMD00059","50000","2","3","3","1","0","","","","","NEN13011","0","50000","50000","NEN13012","0","100000","0","NEN13013","0","100000","0","NEN13014","0","100000","0","NEN13015","0","100000","0","","","","","NGM00003","NGM00003","NGM00007","NGM00005","","","","","",""
"NMM0289","NMD00059","1","6","3","3","1","1","NEN13126","0","50000","50000","NEN13021","0","60000","40000","NEN13022","0","100000","0","NEN13023","0","100000","0","NEN13024","0","100000","0","NEN13025","0","20000","80000","","","","","","","","","","ITM00001","","","",""
"NMM0290","NMD00060","50000","1","3","3","1","0","","","","","NEN13026","0","60000","40000","NEN13027","0","100000","0","NEN13028","0","100000","0","NEN13029","0","100000","0","","","","","","","","","NGM00003","NGM00003","NGM00003","NGM00003","NGM00024","","","","",""
"NMM0292","NMD00060","50000","2","3","3","1","0","","","","","NEN13036","0","60000","40000","NEN13037","0","100000","0","NEN13038","0","100000","0","NEN13039","0","100000","0","NEN13040","0","100000","0","","","","","NGM00003","NGM00003","NGM00003","NGM00003","NGM00024","","","","",""
"NMM0294","NMD00060","1","6","3","3","1","1","NEN13127","0","50000","50000","NEN13046","0","60000","40000","NEN13047","0","100000","0","NEN13048","0","100000","0","NEN13049","0","100000","0","NEN13050","0","20000","80000","","","","","","","","","","ITM00001","","","",""
"NMM0295","NMD00061","50000","1","3","3","1","0","","","","","NEN13051","0","60000","40000","NEN13052","0","100000","0","NEN13053","0","100000","0","NEN13054","0","100000","0","","","","","","","","","NGM00004","NGM00004","NGM00010","NGM00030","NGM00030","ITM00001","","","",""
"NMM0297","NMD00061","50000","2","3","3","1","0","","","","","NEN13061","0","60000","40000","NEN13062","0","100000","0","NEN13063","0","100000","0","NEN13064","0","100000","0","","","","","","","","","NGM00004","NGM00004","NGM00008","NGM00005","","","","","",""
"NMM0299","NMD00061","1","6","3","3","1","1","NEN13128","0","50000","50000","NEN13071","0","50000","50000","NEN13072","0","100000","0","NEN13073","0","100000","0","NEN13074","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0300","NMD00062","50000","1","3","3","1","0","","","","","NEN13076","0","50000","50000","NEN13077","0","100000","0","NEN13078","0","100000","0","NEN13079","0","100000","0","","","","","","","","","NGM00004","NGM00030","NGM00030","NGM00030","","ITM00001","","","",""
"NMM0302","NMD00062","50000","2","3","3","1","0","","","","","NEN13086","0","50000","50000","NEN13087","0","100000","0","NEN13088","0","100000","0","NEN13089","0","100000","0","","","","","","","","","NGM00004","NGM00007","NGM00030","","","","","","",""
"NMM0304","NMD00062","1","6","3","3","1","1","NEN13129","0","50000","50000","NEN13096","0","50000","50000","NEN13097","0","100000","0","NEN13098","0","100000","0","NEN13099","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0305","NMD00063","50000","1","3","3","1","0","","","","","NEN13101","0","50000","50000","NEN13102","0","100000","0","NEN13103","0","100000","0","NEN13104","0","100000","0","NEN13105","0","100000","0","","","","","NGM00002","NGM00004","NGM00024","NGM00007","","ITM00001","","","",""
"NMM0307","NMD00063","50000","2","3","3","1","0","","","","","NEN13111","0","60000","40000","NEN13112","0","100000","0","NEN13113","0","100000","0","NEN13114","0","100000","0","","","","","","","","","NGM00002","NGM00004","NGM00024","NGM00080","","","","","",""
"NMM0309","NMD00063","1","6","3","3","1","1","NEN13130","0","50000","50000","NEN13121","0","50000","50000","NEN13122","0","100000","0","NEN13123","0","100000","0","NEN13124","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0310","NMD00064","50000","1","3","3","1","0","","","","","NEN14001","0","50000","50000","NEN14002","0","100000","0","NEN14003","0","100000","0","NEN14004","0","100000","0","NEN14005","0","20000","80000","","","","","NGM00026","NGM00015","NGM00026","NGM00009","","ITM00001","","","",""
"NMM0312","NMD00064","50000","2","3","3","1","0","","","","","NEN14011","0","50000","50000","NEN14012","0","100000","0","NEN14013","0","100000","0","NEN14014","0","100000","0","NEN14015","0","100000","0","","","","","NGM00026","NGM00092","NGM00015","","","","","","",""
"NMM0314","NMD00064","1","6","3","3","1","1","NEN14126","0","50000","50000","NEN14021","0","40000","60000","NEN14022","0","100000","0","NEN14023","0","100000","0","NEN14024","0","100000","0","NEN14025","0","20000","80000","","","","","","","","","","ITM00001","","","",""
"NMM0315","NMD00065","50000","1","3","3","1","0","","","","","NEN14026","0","50000","50000","NEN14027","0","100000","0","NEN14028","0","100000","0","NEN14029","0","100000","0","","","","","","","","","NGM00017","NGM00001","NGM00025","","","ITM00001","","","",""
"NMM0317","NMD00065","50000","2","3","3","1","0","","","","","NEN14036","0","50000","50000","NEN14037","0","100000","0","NEN14038","0","100000","0","NEN14039","0","100000","0","NEN14040","0","100000","0","","","","","NGM00012","NGM00012","NGM00025","","","","","","",""
"NMM0319","NMD00065","1","6","3","3","1","1","NEN14127","0","50000","50000","NEN14046","0","50000","50000","NEN14047","0","100000","0","NEN14048","0","100000","0","NEN14049","0","100000","0","NEN14050","0","20000","80000","","","","","","","","","","ITM00001","","","",""
"NMM0320","NMD00066","50000","1","3","3","1","0","","","","","NEN14051","0","50000","50000","NEN14052","0","100000","0","NEN14053","0","100000","0","NEN14054","0","100000","0","","","","","","","","","NGM00032","NGM00092","NGM00012","","","ITM00001","","","",""
"NMM0322","NMD00066","50000","2","3","3","1","0","","","","","NEN14061","0","50000","50000","NEN14062","0","100000","0","NEN14063","0","100000","0","NEN14064","0","100000","0","","","","","","","","","NGM00032","NGM00092","NGM00010","NGM00080","","","","","",""
"NMM0324","NMD00066","1","6","3","3","1","1","NEN14128","0","50000","50000","NEN14071","0","50000","50000","NEN14072","0","100000","0","NEN14073","0","100000","0","NEN14074","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0325","NMD00067","50000","1","3","3","1","0","","","","","NEN14076","0","50000","50000","NEN14077","0","100000","0","NEN14078","0","100000","0","NEN14079","0","100000","0","","","","","","","","","NGM00026","NGM00092","NGM00009","NGM00015","","ITM00001","","","",""
"NMM0327","NMD00067","50000","2","3","3","1","0","","","","","NEN14086","0","50000","50000","NEN14087","0","100000","0","NEN14088","0","100000","0","NEN14089","0","100000","0","","","","","","","","","NGM00026","NGM00026","NGM00001","NGM00013","","","","","",""
"NMM0329","NMD00067","1","6","3","3","1","1","NEN14129","0","50000","50000","NEN14096","0","50000","50000","NEN14097","0","100000","0","NEN14098","0","100000","0","NEN14099","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0330","NMD00068","50000","1","3","3","1","0","","","","","NEN14101","0","50000","50000","NEN14102","0","100000","0","NEN14103","0","100000","0","NEN14104","0","100000","0","NEN14105","0","100000","0","","","","","NGM00032","NGM00092","","","","ITM00001","","","",""
"NMM0332","NMD00068","50000","2","3","3","1","0","","","","","NEN14111","0","50000","50000","NEN14112","0","100000","0","NEN14113","0","100000","0","NEN14114","0","100000","0","","","","","","","","","NGM00026","NGM00026","NGM00015","","","","","","",""
"NMM0334","NMD00068","1","6","3","3","1","1","NEN14130","0","50000","50000","NEN14121","0","40000","60000","NEN14122","0","100000","0","NEN14123","0","100000","0","NEN14124","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0335","NMD00069","50000","1","3","3","1","0","","","","","NEN15001","0","50000","50000","NEN15002","0","100000","0","NEN15003","0","100000","0","NEN15004","0","100000","0","NEN15005","0","20000","80000","","","","","NGM00001","NGM00001","NGM00021","NGM00015","","ITM00001","","","",""
"NMM0337","NMD00069","50000","2","3","3","1","0","","","","","NEN15011","0","50000","50000","NEN15012","0","100000","0","NEN15013","0","100000","0","NEN15014","0","100000","0","NEN15015","0","100000","0","","","","","NGM00001","NGM00001","NGM00012","NGM00024","","","","","",""
"NMM0339","NMD00069","1","6","3","3","1","1","NEN15126","0","50000","50000","NEN15021","0","50000","50000","NEN15022","0","100000","0","NEN15023","0","100000","0","NEN15024","0","100000","0","NEN15025","0","20000","80000","","","","","","","","","","ITM00001","","","",""
"NMM0340","NMD00070","50000","1","3","3","1","0","","","","","NEN15026","0","50000","50000","NEN15027","0","100000","0","NEN15028","0","100000","0","NEN15029","0","100000","0","","","","","","","","","NGM00032","NGM00093","NGM00012","","","ITM00001","","","",""
"NMM0342","NMD00070","50000","2","3","3","1","0","","","","","NEN15036","0","50000","50000","NEN15037","0","100000","0","NEN15038","0","100000","0","NEN15039","0","100000","0","NEN15040","0","100000","0","","","","","NGM00032","NGM00093","NGM00010","NGM00080","NGM00024","","","","",""
"NMM0344","NMD00070","1","6","3","3","1","1","NEN15127","0","50000","50000","NEN15046","0","50000","50000","NEN15047","0","100000","0","NEN15048","0","100000","0","NEN15049","0","100000","0","NEN15050","0","20000","80000","","","","","","","","","","ITM00001","","","",""
"NMM0345","NMD00071","50000","1","3","3","1","0","","","","","NEN15051","0","40000","60000","NEN15052","0","100000","0","NEN15053","0","100000","0","NEN15054","0","100000","0","","","","","","","","","NGM00032","NGM00093","NGM00009","NGM00015","","ITM00001","","","",""
"NMM0347","NMD00071","50000","2","3","3","1","0","","","","","NEN15061","0","50000","50000","NEN15062","0","100000","0","NEN15063","0","100000","0","NEN15064","0","100000","0","","","","","","","","","NGM00021","NGM00001","NGM00001","NGM00013","","","","","",""
"NMM0349","NMD00071","1","6","3","3","1","1","NEN15128","0","50000","50000","NEN15071","0","40000","60000","NEN15072","0","100000","0","NEN15073","0","100000","0","NEN15074","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0350","NMD00072","50000","1","3","3","1","0","","","","","NEN15076","0","50000","50000","NEN15077","0","100000","0","NEN15078","0","100000","0","NEN15079","0","100000","0","","","","","","","","","NGM00001","NGM00001","NGM00008","","NGM00024","ITM00001","","","",""
"NMM0352","NMD00072","50000","2","3","3","1","0","","","","","NEN15086","0","40000","60000","NEN15087","0","100000","0","NEN15088","0","100000","0","NEN15089","0","100000","0","","","","","","","","","NGM00026","NGM00026","NGM00015","","","ITM00001","","","",""
"NMM0354","NMD00072","1","6","3","3","1","1","NEN15129","0","50000","50000","NEN15096","0","40000","60000","NEN15097","0","100000","0","NEN15098","0","100000","0","NEN15099","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0355","NMD00073","50000","1","3","3","1","0","","","","","NEN15101","0","50000","50000","NEN15102","0","100000","0","NEN15103","0","100000","0","NEN15104","0","100000","0","NEN15105","0","100000","0","","","","","NGM00001","NGM00021","NGM00021","NGM00093","NGM00024","ITM00001","","","",""
"NMM0357","NMD00073","50000","2","3","3","1","0","","","","","NEN15111","0","50000","50000","NEN15112","0","100000","0","NEN15113","0","100000","0","NEN15114","0","100000","0","","","","","","","","","NGM00008","NGM00093","NGM00021","NGM00024","","","","","",""
"NMM0359","NMD00073","1","6","3","3","1","1","NEN15130","0","50000","50000","NEN15121","0","50000","50000","NEN15122","0","100000","0","NEN15123","0","100000","0","NEN15124","0","100000","0","","","","","","","","","","","","","","ITM00001","","","",""
"NMM0360","NMD00074","50000","1","3","3","1","0","","","","","NEN16001","0","60000","40000","NEN16002","0","100000","0","NEN16003","0","100000","0","NEN16004","0","100000","0","NEN16005","0","100000","0","","","","","NGM00004","NGM00004","NGM00001","NGM00026","","ITM00001","","","",""
"NMM0362","NMD00074","50000","2","3","3","1","0","","","","","NEN16011","0","60000","40000","NEN16012","0","100000","0","NEN16013","0","100000","0","NEN16014","0","100000","0","","","","","","","","","NGM00004","NGM00004","NGM00025","NGM00026","","","","","",""
"NMM0364","NMD00074","1","6","3","3","1","1","NEN16126","0","50000","50000","NEN16021","0","50000","50000","NEN16022","0","100000","0","NEN16023","0","100000","0","NEN16024","0","100000","0","NEN16025","0","100000","0","","","","","","","","","","","","","",""
"NMM0365","NMD00075","50000","1","3","3","1","0","","","","","NEN16026","0","60000","40000","NEN16027","0","100000","0","NEN16028","0","100000","0","NEN16029","0","100000","0","","","","","","","","","NGM00003","NGM00032","NGM00030","NGM00026","","ITM00001","","","",""
"NMM0367","NMD00075","50000","2","3","3","1","0","","","","","NEN16036","0","50000","50000","NEN16037","0","100000","0","NEN16038","0","100000","0","NEN16039","0","100000","0","","","","","","","","","NGM00003","NGM00080","NGM00030","NGM00026","NGM00030","","","","",""
"NMM0369","NMD00075","1","6","3","3","1","1","NEN16127","0","50000","50000","NEN16046","0","50000","50000","NEN16047","0","100000","0","NEN16048","0","100000","0","NEN16049","0","100000","0","","","","","","","","","","","","","","","","","",""
"NMM0370","NMD00076","50000","1","3","3","1","0","","","","","NEN16051","0","60000","40000","NEN16052","0","100000","0","NEN16053","0","100000","0","NEN16054","0","100000","0","","","","","","","","","NGM00003","NGM00003","NGM00001","NGM00026","NGM00001","ITM00001","","","",""
"NMM0372","NMD00076","50000","2","3","3","1","0","","","","","NEN16061","0","60000","40000","NEN16062","0","100000","0","NEN16063","0","100000","0","NEN16064","0","100000","0","","","","","","","","","NGM00003","NGM00003","NGM00001","NGM00026","NGM00080","","","","",""
"NMM0374","NMD00076","1","6","3","3","1","1","NEN16128","0","50000","50000","NEN16071","0","60000","40000","NEN16072","0","100000","0","NEN16073","0","100000","0","NEN16074","0","100000","0","","","","","","","","","","","","","","","","","",""
"NMM0375","NMD00077","50000","1","3","3","1","0","","","","","NEN16076","0","60000","40000","NEN16077","0","100000","0","NEN16078","0","100000","0","NEN16079","0","100000","0","","","","","","","","","NGM00002","NGM00003","NGM00003","NGM00026","NGM00025","ITM00001","","","",""
"NMM0377","NMD00077","50000","2","3","3","1","0","","","","","NEN16086","0","50000","50000","NEN16087","0","100000","0","NEN16088","0","100000","0","NEN16089","0","100000","0","","","","","","","","","NGM00002","NGM00003","NGM00003","NGM00026","NGM00025","","","","",""
"NMM0379","NMD00077","1","6","3","3","1","1","NEN16129","0","50000","50000","NEN16096","0","60000","40000","NEN16097","0","100000","0","NEN16098","0","100000","0","NEN16099","0","100000","0","","","","","","","","","","","","","","","","","",""
"NMM0380","NMD00078","50000","1","3","3","1","0","","","","","NEN16101","0","60000","40000","NEN16102","0","100000","0","NEN16103","0","100000","0","NEN16104","0","100000","0","","","","","","","","","NGM00003","NGM00026","NGM00022","NGM00026","","ITM00001","","","",""
"NMM0382","NMD00078","50000","2","3","3","1","0","","","","","NEN16111","0","50000","50000","NEN16112","0","100000","0","NEN16113","0","100000","0","NEN16114","0","100000","0","","","","","","","","","NGM00003","NGM00026","NGM00030","NGM00026","NGM00030","","","","",""
